isbn,title,author,publicationyear,bookimage,numpages,rating,genre,bookurl,language,price,,,,,,,
1560253002,Storm: Stories of Survival From Land and Sea,Clint Willis,2000,http://images.amazon.com/images/P/1560253002.01.LZZZZZZZ.jpg,360,3.47,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.39,,,,,,,
1579660452,Alabama Troubadour,Karren Pell,2003,http://images.amazon.com/images/P/1579660452.01.LZZZZZZZ.jpg,202,5,History,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.31,,,,,,,
1584653086,The Art and Practice of Explosion: A Novel,G. F. Michelsen,2003,http://images.amazon.com/images/P/1584653086.01.LZZZZZZZ.jpg,320,3,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.13,,,,,,,
061809525X,The Caprices,Sabina Murray,2002,http://images.amazon.com/images/P/061809525X.01.LZZZZZZZ.jpg,208,3.72,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.86,,,,,,,
1571781110,The Blessing: A Memoir,Gregory Orr,2002,http://images.amazon.com/images/P/1571781110.01.LZZZZZZZ.jpg,256,4.09,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.94,,,,,,,
186368252X,The Children's House of Belsen,Hetty Verolme,2000,http://images.amazon.com/images/P/186368252X.01.LZZZZZZZ.jpg,312,4.32,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.42,,,,,,,
1565123409,Sins and Needles: A Story of Spiritual Mending,Ray Materson,2002,http://images.amazon.com/images/P/1565123409.01.LZZZZZZZ.jpg,224,3.58,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.55,,,,,,,
1582342377,Death and Nightingales,Eugene McCabe,2002,http://images.amazon.com/images/P/1582342377.01.LZZZZZZZ.jpg,232,3.67,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.68,,,,,,,
1569471207,Sandman (St-Cyr and Kohler),J. Robert Janes,1998,http://images.amazon.com/images/P/1569471207.01.LZZZZZZZ.jpg,261,3.64,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.5,,,,,,,
1579620469,An Unclean Act,Dean Burgess,2002,http://images.amazon.com/images/P/1579620469.01.LZZZZZZZ.jpg,253,2.5,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.34,,,,,,,
8432207888,En Busca De Klingsor (Biblioteca Breve),Jorge Volpi,1999,http://images.amazon.com/images/P/8432207888.01.LZZZZZZZ.jpg,444,3.88,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.68,,,,,,,
044920796X,Falseface,Marilyn Sharp,1985,http://images.amazon.com/images/P/044920796X.01.LZZZZZZZ.jpg,313,3.38,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.96,,,,,,,
1557488916,Deborah (Young Reader's Christian Library),Carol L. Fitzpatrick,2000,http://images.amazon.com/images/P/1557488916.01.LZZZZZZZ.jpg,224,2.88,Non Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.53,,,,,,,
1585420913,Shamans Through Time: 500 Years on the Path to Knowledge,Jeremy Narby,2001,http://images.amazon.com/images/P/1585420913.01.LZZZZZZZ.jpg,352,4.03,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,11.05,,,,,,,
1876451025,Girls' Talk: Young Women Speak Their Hearts and Minds,Maria Pallotta-Chiarolli,2003,http://images.amazon.com/images/P/1876451025.01.LZZZZZZZ.jpg,288,3.75,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.93,,,,,,,
155828494X,The WindowsÂ® 95 Registry,John Woram,1996,http://images.amazon.com/images/P/155828494X.01.LZZZZZZZ.jpg,400,4,Education,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.32,,,,,,,
1564782875,Terra Nostra (Latin American Literature Series),Carlos Fuentes,2003,http://images.amazon.com/images/P/1564782875.01.LZZZZZZZ.jpg,785,4.08,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.84,,,,,,,
185242575X,Come Before Christ and Murder Love,Stewart Home,1997,http://images.amazon.com/images/P/185242575X.01.LZZZZZZZ.jpg,176,3.72,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.06,,,,,,,
207040689X,La Maldonne des sleepings,Tonino Benacquista,1998,http://images.amazon.com/images/P/207040689X.01.LZZZZZZZ.jpg,229,3.51,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.31,,,,,,,
1550374915,Mala: A Woman's Folktale,Gita Wolf,1996,http://images.amazon.com/images/P/1550374915.01.LZZZZZZZ.jpg,32,4.75,Non Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.58,,,,,,,
006105321X,Stainless,Todd Grimson,1996,http://images.amazon.com/images/P/006105321X.01.LZZZZZZZ.jpg,265,3.53,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.44,,,,,,,
2070378551,Un enfant du pays,Richard Wright,1988,http://images.amazon.com/images/P/2070378551.01.LZZZZZZZ.jpg,566,4,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.41,,,,,,,
1841954667,Heavenly Date: And Other Flirtations,Alexander McCall Smith,2003,http://images.amazon.com/images/P/1841954667.01.LZZZZZZZ.jpg,209,3.17,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.61,,,,,,,
039455969X,Home Cooking: A Writer in the Kitchen,Laurie Colwin,1988,http://images.amazon.com/images/P/039455969X.01.LZZZZZZZ.jpg,193,4.17,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.26,,,,,,,
1580170773,Clonebrews: Homebrew Recipes for 150 Commerical Beers,Tess Szamatulski,1998,http://images.amazon.com/images/P/1580170773.01.LZZZZZZZ.jpg,176,3.84,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.82,,,,,,,
1551520184,Higher Grounds: The Little Book of Coffee Culture,Kevin Barefoot,1995,http://images.amazon.com/images/P/1551520184.01.LZZZZZZZ.jpg,96,4.71,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.67,,,,,,,
1563522969,Atlanta Rising: The Invention of an International City 1946-1996,Frederick Allen,1996,http://images.amazon.com/images/P/1563522969.01.LZZZZZZZ.jpg,290,4.02,History,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.42,,,,,,,
8806128744,Cime Tempestose,Emily Bronte,2002,http://images.amazon.com/images/P/8806128744.01.LZZZZZZZ.jpg,391,3.86,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.54,,,,,,,
9812348972,Insight Guides Ireland (Insight Guides),Pam Barrett,2003,http://images.amazon.com/images/P/9812348972.01.LZZZZZZZ.jpg,382,4.62,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.24,,,,,,,
1559704756,The Queen's Bastard,Robin Maxwell,1999,http://images.amazon.com/images/P/1559704756.01.LZZZZZZZ.jpg,436,3.79,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.64,,,,,,,
1885061749,Birds of Illinois Field Guide (Field Guides),Stan Tekiela,2000,http://images.amazon.com/images/P/1885061749.01.LZZZZZZZ.jpg,288,4.45,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.37,,,,,,,
1413717195,By the Water's Edge,Roger Lee Scott,2004,http://images.amazon.com/images/P/1413717195.01.LZZZZZZZ.jpg,208,4,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.02,,,,,,,
4770029055,Out,Natsuo Kirino,2003,http://images.amazon.com/images/P/4770029055.01.LZZZZZZZ.jpg,359,3.93,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.33,,,,,,,
031211818X,The Great Ape Project : Equality Beyond Humanity,Paola Cavalieri,1994,http://images.amazon.com/images/P/031211818X.01.LZZZZZZZ.jpg,312,4.05,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4,,,,,,,
1858287448,The Rough Guide to New Orleans,Samantha Cook,2001,http://images.amazon.com/images/P/1858287448.01.LZZZZZZZ.jpg,368,3.86,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.59,,,,,,,
037382565X,Every Kid Needs A Hero  (Delta Justice) (Delta Justice),Candace Schuler,1997,http://images.amazon.com/images/P/037382565X.01.LZZZZZZZ.jpg,251,3.33,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,11.43,,,,,,,
1410731510,Bone Dust,Rick Maier,2003,http://images.amazon.com/images/P/1410731510.01.LZZZZZZZ.jpg,240,3.67,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.07,,,,,,,
885180012X,L'Elenco Telefonico Di Atlantide,Tullio Avoledo,2003,http://images.amazon.com/images/P/885180012X.01.LZZZZZZZ.jpg,527,3.36,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.72,,,,,,,
156718264X,Tarot Journeys: Adventures in Self-Transformation,Yasmine Galenorn,1999,http://images.amazon.com/images/P/156718264X.01.LZZZZZZZ.jpg,288,4.24,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.33,,,,,,,
155858983X,The Six Swans: A Fairy Tale,Jacob Grimm,1998,http://images.amazon.com/images/P/155858983X.01.LZZZZZZZ.jpg,32,3.92,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.47,,,,,,,
051755058X,The Art and Life of Georgia O'Keeffe,Jan Garden Castro,1985,http://images.amazon.com/images/P/051755058X.01.LZZZZZZZ.jpg,192,4.1,Arts & Crafts,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.2,,,,,,,
1841721611,Children's Spaces: From Zero to Ten,Judith Wilson,2001,http://images.amazon.com/images/P/1841721611.01.LZZZZZZZ.jpg,143,3.79,Home,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.98,,,,,,,
1558214267,The Essential Triathlete (Essential),Steven Jonas M. D.,1996,http://images.amazon.com/images/P/1558214267.01.LZZZZZZZ.jpg,208,2.86,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.61,,,,,,,
044652414X,A Cavern of Black Ice,J. V. Jones,1999,http://images.amazon.com/images/P/044652414X.01.LZZZZZZZ.jpg,736,3.87,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.35,,,,,,,
055340427X,Belgravia,Charlotte Bingham,2000,http://images.amazon.com/images/P/055340427X.01.LZZZZZZZ.jpg,329,3.85,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.94,,,,,,,
2070362299,L'Immoraliste (Folio Ser:No 229),Andre Gide,1972,http://images.amazon.com/images/P/2070362299.01.LZZZZZZZ.jpg,182,3.58,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.12,,,,,,,
2070370208,Concert baroque,Alejo Carpentier,1978,http://images.amazon.com/images/P/2070370208.01.LZZZZZZZ.jpg,119,3.85,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.94,,,,,,,
1556155816,Field Guide to Microsoft Access 2 (Field Guide (Microsoft)),Stephen L. Nelson,1994,http://images.amazon.com/images/P/1556155816.01.LZZZZZZZ.jpg,192,0,History,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.54,,,,,,,
1555835600,Slow Grind: Gay Men Tell Their Real-Life Sex Stories,Austin Foxxe,2000,http://images.amazon.com/images/P/1555835600.01.LZZZZZZZ.jpg,197,3.5,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.17,,,,,,,
055356112X,Once a Hero,Michael A. Stackpole,1994,http://images.amazon.com/images/P/055356112X.01.LZZZZZZZ.jpg,513,3.99,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.7,,,,,,,
1569472521,Saturns Return to New York,Sara Gran,2001,http://images.amazon.com/images/P/1569472521.01.LZZZZZZZ.jpg,215,3.62,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.13,,,,,,,
044167027X,The Planet Savers/the Sword of Aldones,Marion Zimmer Bradley,1988,http://images.amazon.com/images/P/044167027X.01.LZZZZZZZ.jpg,359,3.77,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.13,,,,,,,
1570620369,Way of the Dream,Marie-Louise von Franz,1994,http://images.amazon.com/images/P/1570620369.01.LZZZZZZZ.jpg,239,4.48,Psychology & Philosophy,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.39,,,,,,,
074340730X,The Secrets Of Frank Herbert'S Dune,James Van Hise,2000,http://images.amazon.com/images/P/074340730X.01.LZZZZZZZ.jpg,160,3.52,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.62,,,,,,,
1570626219,Psychotherapy,MARIE-LOUISE VON FRANZ,2001,http://images.amazon.com/images/P/1570626219.01.LZZZZZZZ.jpg,352,4.52,Education,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.14,,,,,,,
1565041070,Borderlands 1 (Borderlands No 1),Thomas F. Monteleone,1994,http://images.amazon.com/images/P/1565041070.01.LZZZZZZZ.jpg,480,4.01,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.61,,,,,,,
038089601X,Twilight Zone: The Original Stories,Martin Harry Greenberg,1985,http://images.amazon.com/images/P/038089601X.01.LZZZZZZZ.jpg,550,4.27,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.51,,,,,,,
1560251204,Enchantment,Doris Vallejo,1997,http://images.amazon.com/images/P/1560251204.01.LZZZZZZZ.jpg,128,3.93,Arts & Crafts,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.88,,,,,,,
042515808X,The Murder of Bob Crane,Robert Graysmith,1994,http://images.amazon.com/images/P/042515808X.01.LZZZZZZZ.jpg,301,3.48,True Crime,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.57,,,,,,,
078711104X,Primary Whites: A Novel Look at Right-Wing Politics,C. E. Crimmins,1996,http://images.amazon.com/images/P/078711104X.01.LZZZZZZZ.jpg,153,2.67,Humor,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.91,,,,,,,
1555973221,Loverboy,Victoria Redel,2001,http://images.amazon.com/images/P/1555973221.01.LZZZZZZZ.jpg,224,3.69,Home,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.56,,,,,,,
1579902944,Choosing &amp; Using Hand Tools,Andy Rae,2002,http://images.amazon.com/images/P/1579902944.01.LZZZZZZZ.jpg,208,4.09,Home,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.73,,,,,,,
1570624267,Archetypal Dimensions of the Psyche,Marie-Louise von Franz,1999,http://images.amazon.com/images/P/1570624267.01.LZZZZZZZ.jpg,416,4.49,Psychology & Philosophy,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.53,,,,,,,
1570626200,Psyche and Matter (C. G. Jung Foundation Books),Marie-Louise von Franz,2001,http://images.amazon.com/images/P/1570626200.01.LZZZZZZZ.jpg,356,4.24,Psychology & Philosophy,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.23,,,,,,,
006019149X,The Foreign Student: A Novel,Susan Choi,1998,http://images.amazon.com/images/P/006019149X.01.LZZZZZZZ.jpg,325,3.43,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.35,,,,,,,
1841764469,The Russo-Japanese War 1904-1905,Geoffrey Jukes,2002,http://images.amazon.com/images/P/1841764469.01.LZZZZZZZ.jpg,96,3.8,History,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.25,,,,,,,
157062609X,Feminine in Fairy Tales,MARIE-LOUISE VON FRANZ,2001,http://images.amazon.com/images/P/157062609X.01.LZZZZZZZ.jpg,240,4.3,Psychology & Philosophy,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.04,,,,,,,
1592000673,$30 Film School,Michael W. Dean,2003,http://images.amazon.com/images/P/1592000673.01.LZZZZZZZ.jpg,528,3.5,Education,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.23,,,,,,,
1570714339,Surviving Male Menopause.  A Guide for Women and Men,Jed Diamond,2000,http://images.amazon.com/images/P/1570714339.01.LZZZZZZZ.jpg,227,4.75,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.2,,,,,,,
1556612680,The Chimney Sweep's Ransom (Trailblazer Books),Dave Jackson,1992,http://images.amazon.com/images/P/1556612680.01.LZZZZZZZ.jpg,144,3.61,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.07,,,,,,,
1563410192,Running Fiercely Toward a High Thin Sound: A Novel,Judith Katz,1992,http://images.amazon.com/images/P/1563410192.01.LZZZZZZZ.jpg,176,4.07,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.47,,,,,,,
1883523192,Roberts' Rules of Lesbian Break-ups,Shelly Roberts,1997,http://images.amazon.com/images/P/1883523192.01.LZZZZZZZ.jpg,175,4,Humor,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.03,,,,,,,
1555662811,A Sword for Mother Nature: The Further Adventures of a Fish and Game Warden,Terry Grosz,2002,http://images.amazon.com/images/P/1555662811.01.LZZZZZZZ.jpg,323,4.07,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.82,,,,,,,
156170573X,Homeopathy A-Z (Hay House Lifestyles),Dana Ullman,1999,http://images.amazon.com/images/P/156170573X.01.LZZZZZZZ.jpg,155,3.83,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.52,,,,,,,
067084456X,The Indoor Boy,Antony Sher,1992,http://images.amazon.com/images/P/067084456X.01.LZZZZZZZ.jpg,277,3.03,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.79,,,,,,,
1583487921,El Proceso,Franz Kafka,1999,http://images.amazon.com/images/P/1583487921.01.LZZZZZZZ.jpg,288,3.97,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.04,,,,,,,
1560443049,Kentucky Wildlife Viewing Guide,Carolyn Hughes Lynn,1994,http://images.amazon.com/images/P/1560443049.01.LZZZZZZZ.jpg,80,0,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.68,,,,,,,
1573245097,The Art of Pilgrimage: The Seeker's Guide to Making Travel Sacred,Phil Cousineau,2000,http://images.amazon.com/images/P/1573245097.01.LZZZZZZZ.jpg,258,4.11,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.89,,,,,,,
2702422225,Le secret de Chimneys,Agatha Christie,1992,http://images.amazon.com/images/P/2702422225.01.LZZZZZZZ.jpg,285,3.86,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.94,,,,,,,
155037026X,Angela's Airplane (Munsch for Kids Series),Robert Munsch,1988,http://images.amazon.com/images/P/155037026X.01.LZZZZZZZ.jpg,24,3.9,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.69,,,,,,,
1879373998,The IRA: A History,Tim Pat Coogan,1994,http://images.amazon.com/images/P/1879373998.01.LZZZZZZZ.jpg,526,3.93,History,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.46,,,,,,,
1575662914,Hunting a Detroit Tiger (Mickey Rawlings Baseball Mystery),Troy Soos,1998,http://images.amazon.com/images/P/1575662914.01.LZZZZZZZ.jpg,352,3.91,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.75,,,,,,,
